index,weibo_id,comment_text,gender,location,like,date,label,category,target
7729,HBrhNC4io,"主要是这个弱智程度就好像在说“轨迹系列火起来是因为空之轨迹SC和3RD这两作经典游戏，不可否认SC和3rd的玩家和影响力都大于FC，我知道FC玩家会有意见，但是我没玩过FC，我不对没玩过的游戏进行妄议”,我只能说至少在我忍不住了关掉那篇文章之前我都是逐字逐句看了的，不认真看怎么好意思批评或者赞同别人的观点",男,海外,0,01/07/2019 14:06,0,,
7730,HBrhNC4io,就算是CEG，也不可能没有SC的比赛，能说出以war3和cs两款经典游戏为主这种小白级别的话的人还敢写游戏发展相关长文真的笑掉大牙,男,海外,0,01/07/2019 13:36,0,,
7731,HkC1PapMc,"但我觉得我不一定会喜欢抱女孩子的手感 通过抱我表妹得出的结论,唔 当好朋友和伴侣不一样吧....不过我没有抱着女孩子睡过觉呢不知道是什么感觉",女,广东,0,20/03/2019 20:29,0,,
7732,HkC1PapMc,女生抱起来小小的软乎乎，男生抱起来像一大个硬实的肉块？ 手感还是不一样！而且大部分男生跟女生的三观兴趣爱好都比较不同啊 可以了解很多新奇的角度,女,广东,0,20/03/2019 15:21,0,,
7733,HvPulBPzF,买精子或者卵子改良自身基因这种思想很迷吧，假如认为自身基因不好，岂不是污染别人家基因，时间长了照样被淘汰。,男,福建,0,08/06/2019 13:51,0,,
7734,I22Fj8F5W,傻子才相信无嫌疑！这一年让我彻底明白，nh也是个没救的国家,女,云南,1,14/08/2019 23:46,0,,
7735,IiNMrx30F,我觉得忠贞不渝的爱存在，但到达这种程度要有一定的经历，不会随随便便就有的。所以不可能上来就爱的死去活来非你不可，而且爱情也有保质期，况且，相当一部分男的觉得爱情和下半身是可以分开的。,女,上海,1,07/12/2019 22:08,0,,
7736,IiNMrx30F,对，而且她近几年文里，爱和尊重的关系描写，我也很喜欢，七星彩，戏剧女神等等，前期男主爱女主，可是不尊重女主，所以女主不接受男主这种爱，戏剧女神里面男主删了女主的游戏账号之后，女主很生气，好多人说她笔下女主在作，我倒觉得是这些女主不愿意失去自我，我喜欢她描写的这种情感细节。,女,上海,2,02/12/2019 18:43,0,,
7737,IiNMrx30F,赞同，她的很多he结局都是女主死了之后，男主才觉得女主珍贵，事实也是这样，完全的失去后才会想要珍惜，就像从前满里的男主，和女主分开后，并没有很懊悔，知道女主有病了，还质疑是不是真的，女主死后，男主才真正开始后悔。我感觉她对人性吃的很透彻。可惜现实不像小说，会给重生或者重来的机会。,女,上海,0,02/12/2019 16:41,0,,
7738,Cj3ANeuil,很正常，男人年过不惑，锦衣玉食，有社会地位，剩下的就是猎艳了，不搭理就是，不必告诉你父亲。,男,陕西,1,23/05/2015 00:32,0,,
7739,HmmCTCYiX,那看来就只能不生了。除非男性的数量达到女性能控制社会局面的程度，两性的矛盾能缓和一些。,女,其他,1,24/03/2019 10:01,0,,
7740,Icq3qBiya,"那这个人本身就不能成为一个独立的个体，从心里到身体上。所以他就更没有评价的资格了,图一就已经不能理解了。谁说不生孩子的人会越活越无聊？那只是他井底之蛙的想像而已。我49岁未婚未育，生活对于我只会越来越轻松越来越丰富，毕竟年轻时还需要奋斗，还有好多年两点一线的日子，现在都没有了，基本上想干啥干啥。和我同龄的，孩子大了没孙子能好点，因为这几年还能喘口气，有孙子更累了",女,其他,4,20/10/2019 23:56,0,,
7741,HBpPUk0Sh,那你就想办法，让他痛苦啊，例如让他赔个几百万几千万抚养费,男,江苏,0,02/07/2019 00:20,0,,
7742,GDzit0gpy,谢谢大大！我粉小公举很久了，一直在关注此事……很希望微博里能有更多你这样的人！,女,其他,0,08/12/2018 13:19,0,,
7743,J6tAksX14,不用直接指使，只要挖个坑，这些人就会自己跳进去，自己催化自己去把坑挖更深。,男,其他,18,13/06/2020 19:39,0,,
7744,IFfwVs2xe,拜登当过副总统，已经经过大选考验，现在跳出来的的确没有说服力。,男,福建,10,27/04/2020 13:27,0,,
7745,J2cWRaHx1,女权这部分内容马克思的学说有涉及,男,广东,0,17/05/2020 10:00,0,,
7746,IxyWWq6Kd,我要买些必备品，女人嘛，吃和用，都懂的哈！,男,其他,0,08/03/2020 10:52,0,,
7747,HjvcampLN,来都看看原文怎么说的。我知道我站Depp叔这么多年没错的道理！我的偶像这么多年来都证实了自己的清白，不论是MJ，还是Depp。,女,其他,0,08/03/2019 16:23,0,,
7748,HCpsdFaKb,田园男权，我能不能改姓是我父母的事，而我的孩子能不能改则是我的事。,女,其他,1,08/07/2019 08:58,0,,
7749,J1qd66AJt,右边，建议了解一下为什么会叫驴？驴的这个话语建构是什么，它试图解构的是什么//,女,福建,60,11/05/2020 13:52,0,,
7750,J3z8bv2ml,写婴灵缠死生父的恐怖短篇其实已写了两个了,女,福建,18,25/05/2020 16:18,0,,
7751,J5PfxE3LI,你的意思是说，想通过提倡女权优先，来达到平权的目的？,男,其他,0,09/06/2020 13:46,0,,
7752,HjuXpaRaC,德普真是情路坎坷，我真是超喜欢他当年和薇诺娜，那可真是眼里有星光啊,女,陕西,5,05/03/2019 15:34,0,,
7753,GrPRby0Dv,1.👌；2.有倾向性，容易造成读者误解大部分都为交易行为；3.指责当时没有反抗的人；4.指责没有说出来的人；5.继续曲解成群公开为利益以及跟风；6.米兔是鼓励大众，支持每一位无论是男性还是女性面对自己身上发生过不好的事情，并期待社会力量杜绝将来类似事件的发生；78.👌。,女,其他,1,07/08/2018 09:43,0,,
7754,Gb0hR6NJ5,很多时候，罪恶只是我们不知道，而并不是不存在。从她们身上我看到了一种久违的东西，那就是敢公开揭露并反抗罪恶的勇气，属于每一个有正义感的人的血性。,男,山东,0,07/04/2018 17:59,0,,
7755,GtZiMvmK3,过了公诉期犯下的罪恶就不是罪恶了吗？,女,上海,0,10/08/2018 19:22,0,,
7756,IFzvQ5thi,不是用娱乐至死的态度叙述故事，另辟蹊径依赖幽默的语言激发观众喜悦情绪，以夸大模糊真实作为结束。界面至今让我喜欢的，是它对现实的不回避与粉饰，永远理性阐述事实。。。,女,其他,4,29/04/2020 20:05,0,,
7757,GhIilwMsz,看到这个特地去看了一下微博下面的评论。确实不太平，但是也没看到大部分学生都在跟评论这件事情的网友对骂。,男,其他,0,22/05/2018 14:19,0,,
7758,GrHUIn5T8,不怎么样，话题都被封了，谁特么以后都别再提平等，太可笑了。,女,其他,1,27/07/2018 22:49,0,,
7759,GpLsziVzG,居然有那么多人不知道如何尊重一个人，双方平等自愿很难理解？可笑至极的言论,男,其他,28,13/07/2018 19:50,0,,
7760,J5Abvnadw,看来高学历女性比例大于男性这个结论不是说着玩的,女,山东,79,08/06/2020 10:23,0,,
7761,J2XeR8rPn,以这种字眼为刀去伤害别人的人 殊不知她拿着的刀尖也对向了自己,女,其他,0,21/05/2020 15:37,0,,
7762,Ib22Mlgqs,然而真的就有那么多激素水平灰常高的男人呆在家里做你认为无聊的家务,女,其他,1,12/10/2019 00:52,0,,
7763,J6kyx5CSC,哈哈哈哈哈哈哈哈哈哈或或或或或或或或或或或出一咬三,女,吉林,1,16/06/2020 11:16,0,,
7764,J5QVr4thP,还女权文，我真的第一次被科普，小说里的虚设可以放到现实使用,男,广东,0,09/06/2020 17:01,0,,
7765,IDikToY6S,"不是未成年问题，是对性保护不足，今天有年龄上的压制，明天会有权力上的压制，后天会有职位上的压制。14这个年纪不合适是针对这种压制来说的，现在整体舆论都变成14岁是奶娃娃啥自由都不具备了。前一段时间13岁杀人犯的时候舆论可不是这样,14岁是对平等主体之间的好吗，14岁都初二了，为什么人家教授第一句话说的就是鲍肯定有错？因为不管你多大，不平等主体之间不存在所谓的性自由",女,其他,2,15/04/2020 10:47,0,,
7766,J2l6HrGzl,对于你这种侮辱法律的人，直接<username> <username> <username> 完事啦,女,上海,0,18/05/2020 22:13,0,,
7767,J2l6HrGzl,我好害怕哦<username> <username> <username>,男,上海,2,17/05/2020 14:59,0,,
7768,GDzit0gpy,嗯？离婚那么久了，钱也给了，咋的啊这是，闹,女,北京,0,13/10/2018 22:55,0,,
7769,J1qNh9Jsf,孩子不是随父姓就是随母姓（其他情况依法律规定），人家商量决定就行了啊～反正总有咸吃萝卜淡操心的人,女,北京,0,11/05/2020 23:55,0,,
7770,GbrWWz717,三句话的主语一样吗？但是我不认同你最后一句话，很多人并不懂得第一时间反抗，原因很复杂（自己没有能力判断事情的严重性；可能被胁迫；可能家庭教育有关），而且事情发生前，可以这样教育；但是事情发生后，说这些有用吗？不是应该鼓励受害者先发声，再核查，再定罪，上一轮结束。再开始下一轮教育？,女,海外,9,10/04/2018 17:23,0,,
7771,GbrWWz717,不能这么说，在亚洲普遍压抑的文化下，女性遇到这种事情，第一次或者很小的时候，都不懂得反抗。我觉得先鼓励受害者发声，再教育受害者拒绝。,女,海外,314,10/04/2018 16:20,0,,
7772,J1qNh9Jsf,跟谁姓是她的自由你凭什么指手画脚,女,其他,0,12/05/2020 12:13,0,,
7773,J5dYG7GP8,这事背后从来不是因为一张图片，而是你的态度做法想法，像你说的，人要坚持一些最基本原则，原作者也是在坚持做人最基本的原则，不因为虚妄的脸面就否认自己的错误。别转移话题了好吗，作为一个盈利媒体号，连发这么几条真的不得不让人揣测这种时候是否还报着吸引流量的意图呢,女,上海,6,05/06/2020 17:41,0,,
7774,Hx5AVmir3,很多人本身弄不清楚这里面的逻辑，分不清哪些是所谓的田园女权，哪些是为女权发声的人，有些人作为男性也弄不清楚自己对平权有怎样的认识,男,广东,0,02/06/2019 22:37,0,,
7775,HjuXpaRaC,还是那句老话，真相会迟到但是不会缺席，说谎者要付出代价,女,海外,0,05/03/2019 19:37,0,,
7776,GA6PioakT,我要是没记错，这个宋宜就是伍迪艾伦的养女，后来被他娶为妻子，所以她有什么立场,女,北京,10,19/09/2018 23:53,0,,
7777,GaefN77Pq,去年因为塑造了精打细算会过日子的经济实用型人设而大火，被他伤害的人看到他去年大火特火，真心会觉得痛苦委屈,女,北京,0,02/04/2018 15:43,0,,
7778,FuU7bd2Lu,算，女生之间彼此也有边界的，没熟到那份上凭什么问人家那么隐私的事情。,女,山西,5,13/11/2017 20:15,0,,
7779,J1tT1oCjS,这句话放在所有人上没毛病，但在这个问题上…………法律有明确规定男性或女性必须完成什么义务吗，不都是说的“人”吗？,男,湖北,0,18/05/2020 08:29,0,,
7780,FrhtCwL9q,我不是幼儿园老师教不了你基础，要不去跟小学生请教一下,男,海外,0,21/10/2017 00:47,0,,
7781,J5IPj9fhc,又来了  你用你的小脑子读懂这段话了吗？  我都不想支教了。。。。。,女,其他,1,09/06/2020 12:10,0,,
7782,I16OzwgR4,我印象最深的是大一有一次课前填调查表，导员也没跟我们说是性教育方面的，发下来就让我们赶紧填，没有任何解释，我和几个室友看着上面的自慰，梦遗一堆从来没见过的词满脸疑惑……,女,其他,0,08/08/2019 10:16,0,,
7783,J6UMWkPz9,不会吧，有的女权主义很温和啊。。。也不会乱歧视结婚妇女。。。,女,其他,0,16/06/2020 17:28,0,,
7784,J1qHiAwbC,小心炸号啊姐姐 我超喜欢你的 炸了我上哪儿找你啊,女,其他,0,11/05/2020 17:15,0,,
7785,J1EGrlxjR,互联网的骂战太可怕了 听说连下厨房都是骂战 大家都怎么了,女,海外,0,13/05/2020 08:33,0,,
7786,IAifa6B01,是的 别人传话可能被曲解 大家都有自己的看法 WA为了自己的权益发声是应该的 事情现在没有定论 了解真相的也只是少数人 大多数人还是应该保持中立的 合作的演员们处境都有些尴尬 言论被大众关注这也是没有办法的。,男,海外,0,26/03/2020 09:39,0,,
7787,IAifa6B01,当时的媒体都在逼他发表自己的立场 他在推特上说的话也没说后悔合作 合作的演员们本来就处在尴尬的境地 无论怎么说都会被骂 他书里特别提到提摩西是为了奥斯卡 但是他没有提其他合作演员 明明别人是非常明确表达反对立场的  WA书里自己的看法是比较主观的 这个事现在没有定论 大部分人应该是保持中立的 评论配图,男,海外,2,26/03/2020 09:19,0,,
7788,IAifa6B01,茶真的没有说 伍迪艾伦在干嘛 对一个第一次合作的年轻演员这样小肚鸡肠,男,海外,18,25/03/2020 23:17,0,,
7789,Hf6FRCdQS,我翻译一下：正常人太可怕了。不正常的吞噬女性的氛围才是正常的。。,女,其他,11,05/02/2019 13:45,0,,
7790,Fd770eQ0g,根据我玩微博的经验 永远不要在po主下面评论发表反对意见,男,其他,2,19/07/2017 16:15,0,,
7791,ID26le0w3,好像中国的女人都生活在水生火热中似的！！,女,广西,2,13/04/2020 04:14,0,,
7792,GrH0edfWS,你不看到不代表没有发声，不代表打压。性侵一样值得关注。,女,山东,0,27/07/2018 16:32,0,,
7793,J1zF7smOR,其实女权主义就是平权主义 并不是女性至上 现在很多人都过分解读了,女,浙江,0,12/05/2020 16:54,0,,
7794,I2Dve9JCS,1、po主没问题，那个新娘不是我恶毒，什么锅配什么盖，也能知道嫁了个什么玩意。2、不离开的话，束手无策。,女,四川,4,17/08/2019 16:22,0,,
7795,Igl9OB96t,这种事情原来根本不是问题，默认跟男方姓,女,山东,0,19/11/2019 15:32,0,,
7796,J5QKM5Mfi,哈哈哈  我也是  我遇到妹子跟我撒娇我就立刻阵亡    要啥都行,女,其他,3,09/06/2020 22:58,0,,
7797,J5QKM5Mfi,干嘛要自卑   我遇到身材好  长得好的女生就像和她们做朋友   每天和香香软软的女孩子在一起太开心啦！,女,其他,9,09/06/2020 22:57,0,,
7798,IA1qzs8VJ,哎，不花是一方面没有金钱，一方面没有接触合适异性的渠道。。。心里都是想的,女,江苏,0,10/04/2020 19:12,0,,
7799,GDzit0gpy,德普不是有个女儿叫lily，他没有和女儿的妈结婚吗,女,其他,1,12/10/2018 15:32,0,,
7800,Fw9hfsSDv,禁止女权主义者们提出来的文章中有男有女必须阴阳性都表达出来的这种写法！,男,海外,0,22/11/2017 05:49,0,,
7801,J6ho9pevX,哈哈哈哈哈哈哈哈当代仇男女性现状,女,其他,0,12/06/2020 13:10,0,,
7802,H9apBpBdy,太阳结婚了，要幸福啊，我的鸡涌也快回来了，花开再会,女,山西,1,29/12/2018 00:26,0,,
7803,H870uCZJN,如何区分指控和构陷可能是这场运动面临的另一个问题；不过我希望在这场运动之外，人们能够更加多地关注性别差异在工资水平、就业机会、事业发展方面的影响；我希望看到的是人们为了改变刻板印象所进行的共同努力，而不是性别之间的对立、谩骂与割裂。,女,其他,1,20/12/2018 16:58,0,,
7804,J5ZGSxyJb,乌合麒麟画的那七张图，哪张是在唱赞歌了？？？哪怕是唱赞歌了，这点自由都没有了？画师要画什么题材得经过他们审批？他们比有关部门还牛逼？？？,男,浙江,9,10/06/2020 15:47,0,,
7805,J4iXen97v,"哎呦，奴才还当出优越感了，可以可以，不愧是条好狗，可以捍卫主人利益了。不过可当心打不到主人先打狗啊,你这些郭嘉早就提前想好了，法律禁止产前性别检测，懂了吧",男,重庆,0,31/05/2020 23:41,0,,
7806,J4iXen97v,说难听的郭嘉根本没把我们当人民看，你以为你是中国公民，其实只是奴隶生产机器而已，政策反正都是有利于统治者的,男,重庆,27,30/05/2020 14:27,0,,
7807,J4iXen97v,说到底是郭嘉制度的问题，重视文化教育却不注重道德教育，你在课本上看的到男女平等的文章吗？在这种教育下不管男性还是女性都只会为自己着想，这个社会缺了男人不行，缺了女人也不行，应该加强的是男女的责任感而不是所谓的冷静期，冷静期就像是形式主义，表面其乐融融没有夫妇离婚，实际上呢？,男,重庆,12,30/05/2020 13:52,0,,
7808,J53SJ70Kc,如果是“妈的”这种属于口头禅，没有针对性，但她是有具体内容的骂,男,其他,0,04/06/2020 19:04,0,,
7809,Iwqus9dsa,分成两名重要的角色，我觉得会更加有看头和有故事性，期待并心怀兴趣，到时候去影院一探究竟呗🤓,女,其他,2,29/02/2020 13:03,0,,
7810,IFThb5FQ9,当年辛普森杀妻案， 由于牵扯到种族不公，  引起美国全民愤慨 ，间接导致辛普森无罪释放 。而今天的高云翔案，却可以因为媒体拿主审法官的女权主义者身份大肆炒作，  而导致民众同情高云翔。对比之下， 魔幻现实。,女,江西,5,01/05/2020 18:33,0,,
7811,Ga3pi0s8T,你的大白话其实没什么意义，因为你拿不出去数据证明，你根本没法有理有据以德服人,男,海外,1,05/04/2018 10:03,0,,
7812,J5PfxE3LI,现实中向别人传输观念，又开始说你们就是多管闲事了，所以啊，自己明白就行了，想改变的人自然会向你靠拢//,女,其他,0,09/06/2020 13:41,0,,
7813,IEVBffY93,他底下评论都是什么玩意 真的就是 没眼看 居然有这么多男性,女,其他,6,25/04/2020 11:13,0,,
7814,J68ZcDfmL,而且关于体重根本没说男女 为啥就认为是说女孩子啦？投稿人是看到“体重”就想到女孩子吗,女,上海,26,11/06/2020 15:18,0,,
7815,J1tT1FooB,我觉得不管是男性还是女性大家都拥有人权，应该相互平等，相互尊重理解,女,其他,0,12/05/2020 00:26,0,,
7816,I2Dve9JCS,第一个，新郎新娘都不是东西，第二个，小姑娘别傻了，这个时候不断舍离，垃圾就缠你一辈子。花魁赚的钱也不够赌一次的！别傻了！,男,湖北,0,17/08/2019 19:57,0,,
7817,IurdA2Thr,…你在说什么啊，看护病人的护士就是打针输液的护士。那种单纯看护病人的叫护工，不叫护士。只要是护士他就会打针输液,女,香港,1,19/02/2020 18:13,0,,
7818,Fq0uZhLsx,尤其是婚姻中的某一方出轨并生下私生子的行为,男,其他,0,12/10/2017 11:44,0,,
7819,Fq0uZhLsx,美国法律关于夫妻的权利、义务、财产方面是怎样规定的？,男,其他,3,12/10/2017 11:33,0,,
7820,J6m7gbmFc,去他妈的 啥时候世界上的公司都性别比一比一了 姐们儿再招男员工也不迟,女,其他,10,13/06/2020 00:29,0,,
7821,G9bjHiPzE,我觉得那个空气刘海黑直发那个小姐姐观点一直很对,女,陕西,3,27/07/2018 14:50,0,,
7822,J6jtsnksT,说得太对，我之前和朋友说“最近看完我耽美没几本”，细想起，原因就是这个，我快耽美PTSD,男,其他,0,14/06/2020 13:13,0,,
7823,J6jtsnksT,这些傻叉骂他变成常规赛一样了。时不时就来，艹,男,其他,1,12/06/2020 19:59,0,,
7824,J6jtsnksT,？什么鬼，这种话随口说？每次有什么洐生出来，都要这样来恶心他？真艹啊,男,其他,1,12/06/2020 19:42,0,,
7825,Fq9CP3RwG,真正滴独立女性根本没这么多逼事，庄哥，您说我说的对不,男,浙江,0,13/10/2017 13:48,0,,
7826,J3yhbjTmA,身材管理这种东西我乐意就乐意 不乐意你把我宰了都没用 我爱咋滴咋滴 上次硬杠他 又拿家长那种威严来叭叭叭 叭你个头,男,其他,0,25/05/2020 13:54,0,,
7827,J1s4HwdW1,我还是感觉不是Papi酱炸的号，她应该定位不到论文姐这块。我也觉得是爹来了。,女,北京,6,11/05/2020 18:41,0,,
7828,IpkFqx0ku,查了一下 只有到18世纪的说法， 现代是不是这样我没查到，不知道是不是因为这块中文文献过少，如果是现在也是这样，我觉得是一件好事，这些女权移民到德国应该是个好归宿，还能间接提高各国之间女权待遇的竞争,男,其他,0,13/01/2020 22:00,0,,
7829,FsrTjqCPr,"其实吧，跟性别没什么关系，跟人有关系。 举报 赞[12] 回复 2017-10-28 12:40:22 来自网页,其实吧，跟性别没什么关系，跟人有关系。     举报             赞[12]         回复             2017-10-28 12:40:22 来自网页",男,安徽,12,28/10/2017 12:40,0,,
7830,H870uCZJN,辽宁抚顺三精成一毒的女德班从取缔到死灰复燃也刚好一年,男,湖北,81,20/12/2018 16:10,0,,
7831,Iwqus9dsa,前一阵考虑中国市场删掉接吻镜头，骂声一片，受MeToo运动影响，删掉李翔，一片称赞,男,山东,1,29/02/2020 13:27,0,,
7832,IClRliLgs,"我国女性领导人也不是凤毛麟角了，我比较乐观，我相信在我们有生之年就能看到女性领导人以更高的比例出现在队伍中,刚想来补充，个人认为，目前人类社会的生产力水平是介于资本主义社会和社会主义社会之间的水平，所以西方在走下坡路，因为他们的体制已经适应不鸟了。然后您提到的北欧刚好是个很典型的例子，北欧实际上已经是社会主义了,更进一步说，这是资本主义社会的生产力水平决定的。当前世界主流社会是资本主义社会，这也是生产力水平决定的。",女,其他,0,10/04/2020 02:04,0,,
7833,IClRliLgs,费孝通的观点是，传统婚姻是奔着婚姻的本质（财产分配和后代抚育）去的，去之前知道婚姻艰难的，所以不会有太多幻想，在这样的文化语境下倒过得不错。而现代婚姻比较复杂，融入了爱情，披着浪漫化的外衣，人容易有过高的期许，所以再遇到坎坷的时候就会失望。我觉得这个观点或许能解释您提出的问题。,女,其他,1,10/04/2020 01:50,0,,
7834,IClRliLgs,社会本质矛盾是生产力和广大人民群众的需求之间的矛盾。女性不是因为运动崛起的，而是在生产力进步的春风下参与社会劳动解放的。各种运动只能说是锦上添花推波助澜，而不能算是根本原因。一言蔽之：经济规律是推动世界运行的底层规律。,女,其他,0,10/04/2020 01:42,0,,
7835,J6tAksX14,说到同工同酬，很多拳师在叫中国没有同工同酬，但是我司以及我所了解的所有单位都是男女同工同酬啊，有谁见过不同的？,女,其他,6,13/06/2020 23:12,0,,
7836,J6tAksX14,女权运动（不是说微博上这些田园），本意是追求性别平等，主张妇女拥有和男性一样的受教育权、劳动权、选举权、继承权等等，从这个意义上说，它本身就是红的。,女,其他,4,13/06/2020 23:08,0,,
7837,Hz8EjrViS,很多愿意吃苦的女孩根本连声音都发不出来,女,江苏,27,16/06/2019 10:00,0,,
7838,FnNJg2Kcq,什么mac就是直播评论里她的不知道粉丝还是水军故意往他身上带的节奏吧，一唱一和故意误导别人,女,其他,0,27/09/2017 23:45,0,,
7839,IyhaPi9po,只要有利益的存在，这种现象就不会消失，就像许多官员违反生活纪律一样。,男,河南,1,12/03/2020 22:20,0,,
7840,IA3jS7TjJ,刚20岁 也没见过什么优秀的，等这个女孩子步入社会往更高的层面走的时候见识好的男人了 ，那现在这个算啥啊 ，连房贷都还不上，家庭条件肯定也不怎么好，赶紧分开,女,天津,4,24/03/2020 14:46,0,,
7841,J2l9p15wg,明显是未成年人权益问题 却变成男女之争 现在都学美国那套竖切阶层了吗？真是上当不轻,女,福建,0,10/06/2020 09:34,0,,
7842,HqsHfaCLU,老师也未必都是好人，说不定是披着人皮的狼。从小中国家长就教育孩子，要听老师的话，老师一切都是为你好。日复一日，年复一年，老师这个职业被严重神圣化了，即使老师严重侵犯学生的权利，损害学生的利益，社会对老师的处罚也是象征性。应教育小孩，不要盲目相信任何人，要学着独立思考，着明辨是非。,女,湖南,7,20/04/2019 09:43,0,,
7843,G7uWK2663,中国这些人肯定不比韩国少 只不过没有像韩国这样被揭露出来,女,吉林,0,16/03/2018 08:43,0,,
7844,FrY6W43gg,政府再吹也没用，现实的代价几乎可以预见，未来孩子的差距会越来越大，“龙生龙凤生凤，老鼠的儿子会打洞”还真没说错。起点就不一样，我家人也是那个不平等年代过来的人，自然看的见政府需要什么，但，相信所谓的和谐，都是在国家机器下的产物，不得已而为之罢了。步伐过快的结果，后果人民承担。,女,湖北,0,25/10/2017 09:05,0,,
7845,J5fRrnWIt,维稳，如果采取维护身体健康的方式”无病养身、有病治病“，则是有益的，遗憾的是中国的维稳采取的是讳疾忌医的方式，不把人民群众在生活中通过“望闻问切”感受到的问题当问题，而是把提出问题的群众，当成要解决的问题。,男,贵州,2,06/06/2020 12:52,0,,
7846,Iyakov7HF,投胎和巴结人的运气是真的强。除此之外演技平平（和她的竞争对手比），长得不好看，还特别乐意分享她的脑残生活。,女,上海,0,13/03/2020 03:14,0,,
7847,HwTu46oLZ,谢谢你。昨天今天两天莫名受到了很多攻击。感谢您的善意。,女,山西,0,02/06/2019 10:38,0,,
7848,ID26le0w3,所以我认同罗翔老师的看法，无论受害者意向如何，在鲍对受害者构成监护事实的前提下，只要发生性关系就应该以强奸罪论,男,河南,1,13/04/2020 00:51,0,,
7849,HyniLhplC,感觉当今社会也还好鸭。女人也是有相应的权利。有些方面过于追求平等也不好，毕竟男女生理构造不同,男,其他,3,11/06/2019 09:33,0,,
7850,J4iXen97v,希望我们在看到第一个被诱惑➕强迫结婚的时候就能奋起反抗。,女,山东,0,31/05/2020 04:54,0,,
7851,J4iXen97v,为了小孩打预防针，于是不打不能上学。所以不直接但间接…就像现在冷静期没来，但摇号离婚。有摇到有没摇到，N多在高兴摇到的。但是不应该啊，我们的权利在受损，但是呢？大家还在努力摇号…并庆幸摇到。我不知道国家会有什么办法。但是他能从利益上打散分割我们…,女,山东,0,31/05/2020 04:51,0,,
7852,IBXYlgVDD,本来大家好好地就事论事，结果某某日记一出，就来了左右，还极左极右——就连70后也是不懂这两个称号啊，因为基本没接触过——从这一点上说，某某日记就是在发帽子在撕裂,女,浙江,6,06/04/2020 00:01,0,,
7853,GbtyYBI6p,还是有一个强大的祖国做后盾好啊，现在只要一提起亚洲人，人家首先想到的就是Chinese,男,广东,9,10/04/2018 20:22,0,,
7854,Iwqus9dsa,不需要上司男主，不需要魔法，也不需要会说话的动物，木兰什么时候依靠过除了自己以外的任何人或事？我想看到的是一位仁义忠孝的战士 ，迪士尼满足我了,男,北京,166,29/02/2020 12:51,0,,
7855,J47aPoIgG,万一任何一方有冷暴力 言语暴力之类的行为 难以收集证据 这时候诉讼离婚要怎么判断呢 很好奇,女,陕西,0,29/05/2020 09:46,0,,
7856,HhD96kwcL,当雕像中的原主人翁刚去世，就有人将“me too”字样的油漆喷到女主人翁的腿上，这显然是在利用雕像来扩大“me too”的影响，这就有点事与愿违了。,男,湖北,0,21/02/2019 06:40,0,,
7857,HCtIRaEsS,杨国忠是国舅，杨玉环不死，将士们怎么放心？帝国的衰落原因复杂，杨国忠肯定没少搅和。这和田园女权有什么关系，那些将士的行为，挺合逻辑的,男,上海,1,08/07/2019 09:22,0,,
7858,J6b6NqXGj,是的呀，所以付出到不开心的程度就停止，而且也说明你们不合适。,女,湖南,0,11/06/2020 21:01,0,,
7859,J6Uok8pB1,不是说最近的人们进入性萧条时期了吗 希望真的如此 不然也不会有那么多悲剧了,女,海外,0,16/06/2020 16:42,0,,
7860,Hpy4rpF2G,我看完文章，记住的是“强者要帮助那些连努力的机会的没有的人”，类似于以前有人说过的“幸运的人，有责任去帮助那些没有那么幸运的人”，深以为然。,女,江苏,0,14/04/2019 12:08,0,,
7861,GtZiMvmK3,你点一下微博话题你这里的metoo运动 已经不存在了 说明什么？,男,安徽,0,10/08/2018 16:34,0,,
7862,I4UQB3Iog,不一定是女权，也可能是想搞掉某个人的工具而已，爱国同样。,女,北京,11,01/09/2019 17:13,0,,
7863,J4C5cDDvC,表妹没有父母其他亲人吗？为啥要老梁照顾啊？,女,北京,3,01/06/2020 16:34,0,,
7864,HjuXpaRaC,最烦这种自己都没摘干净，想利用代表弱势女性来摘干净的，虚伪死了，支持德普,女,其他,33,05/03/2019 15:47,0,,
7865,G009QgQoX,总算看到一个靠谱的观点了，你们美国不是法制社会么？在网上骂骂就可以定罪了？？一切等警方调查完再站队呗,女,其他,36,25/01/2018 09:30,0,,
7866,HjuXpaRaC,"这个角色换了完全不影响。大男主一个镶边女主而已,海王票房跟她一毛钱关系都没有，这是温子仁的电影啊",女,其他,2,05/03/2019 21:20,0,,
7867,J2mMJvzo8,摇滚圈的恨他名利双收美女在怀，流行圈的恨他抢饭碗。再加上找了一个对家厉害的老婆，顺带着一块黑。,女,北京,0,21/05/2020 21:22,0,,
7868,J2l4woEcu,割啥席 我们跟她们从来不在一个席子上,女,湖北,2,17/05/2020 14:28,0,,
7869,J6WTJgVdI,它小学时要是真的能理解这么多东西，现在也不会喷出这么臭的💩,男,湖南,2,16/06/2020 22:06,0,,
7870,G720liqEk,真讽刺，金基德号称主要拍女人中的弱势群体为主题的出名导演。,女,上海,0,12/03/2018 15:44,0,,
7871,G6Ar4ARAY,你还真是明白人。希特勒也死了，也是死者为大，对吧？他干过的事儿，也就不提了？,女,其他,8,09/03/2018 16:45,0,,
